task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
working_memory,0,3,R3,Full PALF,fused,0.40157377876274414,10.489257335271857,9.013878726220309,330,82
working_memory,0,3,R3,Full PALF,equal_weight,0.37024873474189945,10.631941210057485,9.110550255756813,330,82
working_memory,0,4,R3,Full PALF,FC,0.29188663649529883,13.756908616324663,11.435498620341678,330,82
working_memory,0,4,R3,Full PALF,SC,0.1966043792971892,13.798974767477036,11.040710069044442,330,82
working_memory,0,4,R3,Full PALF,FP,0.327650445371927,12.973778526234803,10.768428725983025,330,82
working_memory,0,4,R3,Full PALF,fused,0.3535214072404662,12.781283357387428,10.6505965938344,330,82
working_memory,0,4,R3,Full PALF,equal_weight,0.3470626480348889,12.860433837839766,10.64704457307609,330,82
working_memory,1,0,R3,Full PALF,FC,0.48838527459024383,10.523026081139273,9.017446374058048,329,83
working_memory,1,0,R3,Full PALF,SC,0.26691832496707435,11.031901405780012,9.140436510853709,329,83
working_memory,1,0,R3,Full PALF,FP,0.48982335146427974,9.822950789304777,8.17083648788524,329,83
working_memory,1,0,R3,Full PALF,fused,0.48573265779509944,9.855198665718326,8.398245043401207,329,83
working_memory,1,0,R3,Full PALF,equal_weight,0.48573265779509944,9.855198665718326,8.398245043401207,329,83
working_memory,1,1,R3,Full PALF,FC,0.13260232716977488,13.340319199044513,10.494777683755485,329,83
working_memory,1,1,R3,Full PALF,SC,-0.003393335705033279,13.012315515617694,10.47765455802252,329,83
working_memory,1,1,R3,Full PALF,FP,0.10265324493572513,12.570991923402783,10.074417252646692,329,83
working_memory,1,1,R3,Full PALF,fused,0.07707933264054624,12.270880886882647,9.950389121330106,329,83
working_memory,1,1,R3,Full PALF,equal_weight,0.06510238914386124,12.29653430145181,9.967976224114215,329,83
working_memory,1,2,R3,Full PALF,FC,0.1814001034684659,12.611181733902807,10.417508403277436,330,82
working_memory,1,2,R3,Full PALF,SC,0.05647282272038237,12.679914024361944,10.68263963552131,330,82
working_memory,1,2,R3,Full PALF,FP,0.27230474162827073,11.22477822070823,9.48187341089458,330,82
working_memory,1,2,R3,Full PALF,fused,0.17889876301588115,11.565141814692591,9.852569350172828,330,82
working_memory,1,2,R3,Full PALF,equal_weight,0.19319508551777015,11.484702042152357,9.786258398946176,330,82
working_memory,1,3,R3,Full PALF,FC,0.26801576748319283,12.698931716448344,10.359787936362123,330,82
working_memory,1,3,R3,Full PALF,SC,0.12882725845007922,12.657428014429508,10.178328044481805,330,82
working_memory,1,3,R3,Full PALF,FP,0.3104408627891544,12.437744374133647,10.30739941986124,330,82
working_memory,1,3,R3,Full PALF,fused,0.3124082923098357,11.978438099043922,9.900643328090101,330,82
working_memory,1,3,R3,Full PALF,equal_weight,0.2907043719577933,11.756211424023766,9.533091412666511,330,82
working_memory,1,4,R3,Full PALF,FC,0.25915044405047016,11.584411086891313,8.701619924197324,330,82
working_memory,1,4,R3,Full PALF,SC,0.1880710165876515,11.300480125656815,8.86949953956614,330,82
working_memory,1,4,R3,Full PALF,FP,0.3192726455459442,10.57461259842224,8.061462901100855,330,82
working_memory,1,4,R3,Full PALF,fused,0.32561846972545366,10.325315524240292,8.048507505326064,330,82
working_memory,1,4,R3,Full PALF,equal_weight,0.31250334673165747,10.37874013749288,8.124755670910531,330,82
working_memory,2,0,R3,Full PALF,FC,0.33633522058744836,12.801379231240663,10.585895526824556,329,83
working_memory,2,0,R3,Full PALF,SC,0.14680313951390953,12.773319090568899,10.7992868901525,329,83
working_memory,2,0,R3,Full PALF,FP,0.34331459731173264,12.664855423134243,10.470426963169464,329,83
working_memory,2,0,R3,Full PALF,fused,0.34883585077405066,12.22224215318522,10.014582467953321,329,83
working_memory,2,0,R3,Full PALF,equal_weight,0.3405145344929191,11.80541706782527,9.614398996175309,329,83
working_memory,2,1,R3,Full PALF,FC,0.36602557910438005,11.46037854755019,9.36400566789761,329,83
working_memory,2,1,R3,Full PALF,SC,0.19298499084545145,11.47370910974906,9.329511076590814,329,83
working_memory,2,1,R3,Full PALF,FP,0.39541993210547155,10.319232758234264,8.339256351786148,329,83
working_memory,2,1,R3,Full PALF,fused,0.4067277768797392,10.127276494563045,8.38068137063327,329,83
working_memory,2,1,R3,Full PALF,equal_weight,0.37493299297463867,10.268723875259337,8.609862260139288,329,83
working_memory,2,2,R3,Full PALF,FC,0.26177983450531245,13.097718345761852,10.185070601357069,330,82
working_memory,2,2,R3,Full PALF,SC,0.13045294930776022,12.15196265514668,9.602792313882993,330,82
working_memory,2,2,R3,Full PALF,FP,0.25439617198559494,11.87328137019566,9.182677720254429,330,82
working_memory,2,2,R3,Full PALF,fused,0.2679827926168856,11.463363228612469,8.879960192275217,330,82
working_memory,2,2,R3,Full PALF,equal_weight,0.26258127146719284,11.281983081288903,8.87195504091009,330,82
working_memory,2,3,R3,Full PALF,FC,0.27429204345693337,12.110199729884673,9.853876113749502,330,82
working_memory,2,3,R3,Full PALF,SC,0.2602030814016132,11.237849169200711,9.556014525580801,330,82
working_memory,2,3,R3,Full PALF,FP,0.2986021202833321,10.954765564150355,9.421990391058912,330,82
working_memory,2,3,R3,Full PALF,fused,0.34505066968469167,10.837754411969307,9.346263610439365,330,82
working_memory,2,3,R3,Full PALF,equal_weight,0.336517388855088,10.846842503746604,9.35889357045437,330,82
working_memory,2,4,R3,Full PALF,FC,0.2328051661020903,12.06732174960654,9.827188706921913,330,82
working_memory,2,4,R3,Full PALF,SC,0.03266357714682908,12.19528734184252,9.502382390788533,330,82
working_memory,2,4,R3,Full PALF,FP,0.2317205473296265,11.029267297190753,9.022793324910856,330,82
working_memory,2,4,R3,Full PALF,fused,0.15352819668364898,11.10565838344226,8.779881108429855,330,82
working_memory,2,4,R3,Full PALF,equal_weight,0.166915450902215,11.038490256231347,8.763278013956008,330,82
working_memory,3,0,R3,Full PALF,FC,0.16178700074653538,11.44663321248821,9.710457178039363,329,83
working_memory,3,0,R3,Full PALF,SC,0.14503629664146206,10.488011964086983,8.51415615263242,329,83
working_memory,3,0,R3,Full PALF,FP,0.25740013687900576,9.876724853861612,8.39576663323303,329,83
working_memory,3,0,R3,Full PALF,fused,0.24925856319237288,9.662835966791253,8.074102905234396,329,83
working_memory,3,0,R3,Full PALF,equal_weight,0.25721138752710604,9.62479035170489,8.075624154361975,329,83
working_memory,3,1,R3,Full PALF,FC,0.13672259970906078,13.912617491150696,11.67243746245386,329,83
working_memory,3,1,R3,Full PALF,SC,0.14391514556941717,12.973851903833829,10.994247992409905,329,83
working_memory,3,1,R3,Full PALF,FP,0.13218620717303964,14.324781841090006,11.805523910500714,329,83
working_memory,3,1,R3,Full PALF,fused,0.16947799521572793,12.978675904157381,11.062061658522175,329,83
working_memory,3,1,R3,Full PALF,equal_weight,0.17689814316612082,12.80005574156099,10.952804814202661,329,83
working_memory,3,2,R3,Full PALF,FC,0.13799033953099718,13.85993567231044,11.398909844445312,330,82
working_memory,3,2,R3,Full PALF,SC,0.015187945699944638,13.308977690958285,10.521067213323125,330,82
working_memory,3,2,R3,Full PALF,FP,0.17394268991342254,12.476758754330344,9.819365603984293,330,82
working_memory,3,2,R3,Full PALF,fused,0.13830113727883764,12.197186970130799,9.419983337795133,330,82
working_memory,3,2,R3,Full PALF,equal_weight,0.12038157479246059,12.25855737998934,9.518485076228163,330,82
working_memory,3,3,R3,Full PALF,FC,0.49680163168673885,10.441939429255276,8.252199186361286,330,82
working_memory,3,3,R3,Full PALF,SC,0.27776944495556943,11.822095568877748,9.642974999338033,330,82
working_memory,3,3,R3,Full PALF,FP,0.4812447007064311,10.872987183968588,8.905641868450125,330,82
working_memory,3,3,R3,Full PALF,fused,0.4812447007064311,10.872987183968588,8.905641868450125,330,82
working_memory,3,3,R3,Full PALF,equal_weight,0.3964546331252634,10.99779462281115,9.090839592485283,330,82
working_memory,3,4,R3,Full PALF,FC,0.3647372701336913,12.109710730506002,9.70940420241633,330,82
working_memory,3,4,R3,Full PALF,SC,0.059176055671054426,11.885404443432375,9.558159548335377,330,82
working_memory,3,4,R3,Full PALF,FP,0.37710167452633525,10.67020919531179,8.177250381541823,330,82
working_memory,3,4,R3,Full PALF,fused,0.3870230784144916,10.315202097005185,7.9128720899616996,330,82
working_memory,3,4,R3,Full PALF,equal_weight,0.35654984629762876,10.43551587699972,8.098433530711764,330,82
working_memory,4,0,R3,Full PALF,FC,0.08741895181732796,13.650730164174018,11.260384578581773,329,83
working_memory,4,0,R3,Full PALF,SC,0.06017590163721376,12.14189657659608,9.794658826293741,329,83
working_memory,4,0,R3,Full PALF,FP,0.19603585329163517,11.310374869125429,9.214506454806392,329,83
working_memory,4,0,R3,Full PALF,fused,0.17734894207542282,11.07069566282883,8.821272249213724,329,83
working_memory,4,0,R3,Full PALF,equal_weight,0.16214233772751085,11.133816969387127,8.844794012866739,329,83
working_memory,4,1,R3,Full PALF,FC,0.20017163492264634,12.944102512208595,10.2410062048859,329,83
working_memory,4,1,R3,Full PALF,SC,0.3022740513703532,11.373318075495401,9.331653561245673,329,83
working_memory,4,1,R3,Full PALF,FP,0.20236200458931564,11.935879494920112,9.332206360158333,329,83
working_memory,4,1,R3,Full PALF,fused,0.24614564950637977,11.5383511432817,9.126929048467229,329,83
working_memory,4,1,R3,Full PALF,equal_weight,0.32325384576324445,11.02125752022015,9.04789129166148,329,83
working_memory,4,2,R3,Full PALF,FC,0.29823865423951523,11.623529268739704,9.553155014586133,330,82
working_memory,4,2,R3,Full PALF,SC,-0.03897620629042424,12.327692914961588,10.282657331172627,330,82
working_memory,4,2,R3,Full PALF,FP,0.20663547558865408,10.688593161211806,8.793691959658279,330,82
working_memory,4,2,R3,Full PALF,fused,0.17663771498353864,10.752006931957798,8.890093895109151,330,82
working_memory,4,2,R3,Full PALF,equal_weight,0.058596785871754424,11.165978636785198,9.312734157984092,330,82
working_memory,4,3,R3,Full PALF,FC,0.17682921462162637,13.241110276168705,10.74512490760744,330,82
working_memory,4,3,R3,Full PALF,SC,0.15607906424959012,12.696101793570184,10.089735773794311,330,82
working_memory,4,3,R3,Full PALF,FP,0.24659450604486588,12.066779989519349,9.852201684851584,330,82
working_memory,4,3,R3,Full PALF,fused,0.27085053729523456,11.812601994429544,9.640947904877113,330,82
working_memory,4,3,R3,Full PALF,equal_weight,0.2620498895242229,11.857812160725127,9.603173405520286,330,82
working_memory,4,4,R3,Full PALF,FC,0.36816521268257374,11.385884428616848,9.281915392588974,330,82
working_memory,4,4,R3,Full PALF,SC,0.11436543989085651,12.35789757283086,10.127954306739062,330,82
working_memory,4,4,R3,Full PALF,FP,0.4253855077153869,10.68491805600883,8.826361095435866,330,82
working_memory,4,4,R3,Full PALF,fused,0.4384228163089456,10.595564186870265,8.74299767294051,330,82
working_memory,4,4,R3,Full PALF,equal_weight,0.3824695402460312,10.83753890803282,8.934063238475307,330,82
working_memory,5,0,R3,Full PALF,FC,0.2275645719385427,12.8680164152553,9.58151541790263,329,83
working_memory,5,0,R3,Full PALF,SC,-0.14917927631050604,14.128116025100887,11.296471306456501,329,83
working_memory,5,0,R3,Full PALF,FP,0.29126796001756844,11.637063524949564,8.900102968743829,329,83
working_memory,5,0,R3,Full PALF,fused,0.11182886866866688,12.311934161356689,9.722219913293744,329,83
working_memory,5,0,R3,Full PALF,equal_weight,0.08427606186326604,12.436412771253199,9.84243739628148,329,83
working_memory,5,1,R3,Full PALF,FC,0.25978687513640664,12.6013194059408,10.412730486817845,329,83
working_memory,5,1,R3,Full PALF,SC,0.03171382666493764,12.99924580390622,10.794201744518215,329,83
working_memory,5,1,R3,Full PALF,FP,0.330377482686554,11.520119747978944,9.403259536123597,329,83
working_memory,5,1,R3,Full PALF,fused,0.25683637253132247,11.73242041280978,9.731316652222509,329,83
working_memory,5,1,R3,Full PALF,equal_weight,0.23927264155246297,11.804578063027751,9.812993812482302,329,83
working_memory,5,2,R3,Full PALF,FC,0.08523015635513881,13.926937024991219,10.987684324370829,330,82
working_memory,5,2,R3,Full PALF,SC,0.12305426550718643,11.162286627407068,8.817015979388744,330,82
working_memory,5,2,R3,Full PALF,FP,0.04431274227172925,14.350958713111822,11.364997383141041,330,82
working_memory,5,2,R3,Full PALF,fused,0.0744556307015514,12.270416884324957,9.7026096064407,330,82
working_memory,5,2,R3,Full PALF,equal_weight,0.09203645104655292,11.648964717805063,9.223084082179621,330,82
working_memory,5,3,R3,Full PALF,FC,0.38226567496803676,11.810345591704372,9.856142449547553,330,82
working_memory,5,3,R3,Full PALF,SC,0.04861221583860488,13.030209025479596,10.671688155503338,330,82
working_memory,5,3,R3,Full PALF,FP,0.3756893049993886,10.996819841408406,9.07728976610516,330,82
working_memory,5,3,R3,Full PALF,fused,0.2545129208784884,11.42562604739223,9.333197015831187,330,82
working_memory,5,3,R3,Full PALF,equal_weight,0.2759551936887033,11.310517746382562,9.238137412957373,330,82
working_memory,5,4,R3,Full PALF,FC,0.1658775144567571,12.5939183374014,10.51598770804133,330,82
working_memory,5,4,R3,Full PALF,SC,0.2290078258362625,11.633606189663553,9.33402415831521,330,82
working_memory,5,4,R3,Full PALF,FP,0.21349991641541446,11.381245231059392,9.41563059991537,330,82
working_memory,5,4,R3,Full PALF,fused,0.22572836622617864,11.259386157736733,9.315922469528784,330,82
working_memory,5,4,R3,Full PALF,equal_weight,0.2974403262442374,10.788301915020012,9.035948448295306,330,82
working_memory,6,0,R3,Full PALF,FC,0.27060377374621086,12.308192511086066,9.97685810496089,329,83
working_memory,6,0,R3,Full PALF,SC,0.15174256143125162,12.105997416769096,10.110971469652778,329,83
working_memory,6,0,R3,Full PALF,FP,0.22269942860232034,11.880118642382588,9.725612640160051,329,83
working_memory,6,0,R3,Full PALF,fused,0.23425617450787545,11.660292911094047,9.608889084017465,329,83
working_memory,6,0,R3,Full PALF,equal_weight,0.23748367239837215,11.493739020790356,9.499071272725581,329,83
working_memory,6,1,R3,Full PALF,FC,0.1572188636916686,12.61208655992124,10.17418658988994,329,83
working_memory,6,1,R3,Full PALF,SC,0.20921801059805267,10.894235367416083,8.654438992415573,329,83
working_memory,6,1,R3,Full PALF,FP,0.18426783143265946,11.159017237192092,9.072515145146694,329,83
working_memory,6,1,R3,Full PALF,fused,0.23827316706904345,10.413743485575019,8.471377216082377,329,83
working_memory,6,1,R3,Full PALF,equal_weight,0.25967496923885813,10.224943281729363,8.34525031311126,329,83
working_memory,6,2,R3,Full PALF,FC,0.005948440502796897,14.190395798795011,11.687228316289168,330,82
working_memory,6,2,R3,Full PALF,SC,-0.0007369131139800221,13.088936975999749,11.102639687956312,330,82
working_memory,6,2,R3,Full PALF,FP,0.040462723353303025,12.818865204409818,10.899021002654614,330,82
working_memory,6,2,R3,Full PALF,fused,0.03905807648500363,12.676120164607148,10.79757799419627,330,82
working_memory,6,2,R3,Full PALF,equal_weight,0.024747596730733318,12.48074788844121,10.611248494383263,330,82
working_memory,6,3,R3,Full PALF,FC,0.3702842544768581,11.039288675052578,8.628985803636665,330,82
working_memory,6,3,R3,Full PALF,SC,0.18272493772729825,11.160182770916144,8.290233519024438,330,82
working_memory,6,3,R3,Full PALF,FP,0.33719362970331057,10.453572145474133,7.977503441906107,330,82
working_memory,6,3,R3,Full PALF,fused,0.3431016589471793,10.302766935298788,7.824892709727432,330,82
working_memory,6,3,R3,Full PALF,equal_weight,0.3277303446560471,10.196870169192264,7.560834812647472,330,82
